회자	추첨일	N1-N2-N3-N4-N5-N6	BN	SUM	AC	L05	L10	1등	당첨금액	2등	당첨금액	3등	당첨금액	4등	당첨금액	5등	당첨금액	자동	수동	반자동
0833	2018-11-17	12-18-30-39-41-42	19	182	9	3	3	8	2,356,317,282	53	59,278,423	1,945	1,615,299	103,152	50,000	1,715,510	5,000	7	1	0
0834	2018-11-24	06-08-18-35-42-43	03	152	10	5	6	11	1,690,693,671	47	65,949,044	1,967	1,575,804	99,132	50,000	1,643,491	5,000	7	4	0
0835	2018-12-01	09-10-13-28-38-45	35	143	10	4	5	15	1,233,681,125	58	53,175,911	2,306	1,337,469	106,763	50,000	1,767,089	5,000	10	5	0
0836	2018-12-08	01-09-11-14-26-28	19	89	8	4	5	14	1,257,843,670	62	47,338,203	2,230	1,316,130	103,846	50,000	1,719,260	5,000	10	3	1
0837	2018-12-15	02-25-28-30-33-45	06	163	8	3	5	6	3,144,449,125	47	66,903,173	2,012	1,562,848	97,334	50,000	1,656,959	5,000	3	2	1
0838	2018-12-22	09-14-17-33-36-38	20	147	6	4	4	5	3,813,733,050	68	46,736,925	2,220	1,431,582	107,897	50,000	1,777,501	5,000	3	2	0
0839	2018-12-29	03-09-11-12-13-19	35	67	5	4	6	13	1,359,454,904	48	61,364,284	2,664	1,105,663	126,227	50,000	1,946,924	5,000	7	4	2
0840	2019-01-05	02-04-11-28-29-43	27	117	10	4	5	10	2,042,961,788	51	66,763,458	2,275	1,496,676	110,586	50,000	1,852,019	5,000	7	2	1
0841	2019-01-12	05-11-14-30-33-38	24	131	8	5	6	17	1,116,095,714	88	35,934,900	2,490	1,269,989	119,648	50,000	1,901,965	5,000	9	8	0
0842	2019-01-19	14-26-32-36-39-42	38	189	7	3	5	10	2,035,475,025	42	80,772,819	2,039	1,663,786	103,190	50,000	1,735,911	5,000	10	0	0
0843	2019-01-26	19-21-30-33-34-42	04	179	8	4	4	5	4,012,970,100	52	64,310,419	2,002	1,670,401	105,717	50,000	1,777,953	5,000	4	1	0
0844	2019-02-02	07-08-13-15-33-45	18	121	10	2	4	18	1,162,963,542	73	47,793,023	2,406	1,450,080	120,078	50,000	1,997,556	5,000	13	3	2
0845	2019-02-09	01-16-29-33-40-45	06	164	10	3	4	11	1,891,217,182	56	61,914,849	2,038	1,701,292	105,790	50,000	1,782,933	5,000	9	2	0
0846	2019-02-16	05-18-30-41-43-45	13	182	7	4	4	13	1,596,884,395	69	50,143,713	1,997	1,732,557	106,009	50,000	1,797,728	5,000	8	4	1
0847	2019-02-23	12-16-26-28-30-42	22	154	4	4	6	8	2,520,846,657	40	84,028,222	2,443	1,375,821	114,324	50,000	1,857,205	5,000	7	1	0
0848	2019-03-02	01-02-16-22-38-39	34	118	8	3	5	7	3,011,580,858	42	83,655,024	2,109	1,665,961	103,845	50,000	1,792,259	5,000	6	1	0
0849	2019-03-09	05-13-17-29-34-39	03	137	8	5	6	17	1,158,252,883	56	58,602,081	2,682	1,223,608	113,125	50,000	1,851,371	5,000	10	7	0
0850	2019-03-16	16-20-24-28-36-39	05	163	5	3	4	6	3,377,587,875	55	61,410,689	2,023	1,669,594	101,591	50,000	1,727,367	5,000	5	1	0
0851	2019-03-23	14-18-22-26-31-44	40	155	6	3	4	8	2,483,692,313	70	47,308,425	2,101	1,576,197	106,132	50,000	1,750,048	5,000	6	2	0
0852	2019-03-30	11-17-28-30-33-35	09	154	8	3	5	4	4,801,543,407	67	47,776,552	2,328	1,375,013	114,850	50,000	1,876,933	5,000	3	1	0
0853	2019-04-06	02-08-23-26-27-44	13	130	8	3	4	7	2,885,006,786	90	37,398,237	2,018	1,667,910	105,158	50,000	1,787,511	5,000	3	3	1
0854	2019-04-13	20-25-31-32-36-43	03	187	5	3	4	6	3,421,706,750	44	77,766,063	1,865	1,834,696	99,152	50,000	1,716,083	5,000	3	2	1
0855	2019-04-20	08-15-17-19-43-44	07	146	9	4	5	9	2,269,510,500	61	55,807,636	2,022	1,683,614	102,532	50,000	1,765,328	5,000	7	2	0
0856	2019-04-27	10-24-40-41-43-44	17	202	8	3	5	5	3,977,927,550	53	62,546,031	1,949	1,700,842	104,537	50,000	1,700,369	5,000	3	1	1
0857	2019-05-04	06-10-16-28-34-38	43	132	4	2	5	15	1,284,915,425	62	51,811,106	2,367	1,357,114	111,971	50,000	1,833,940	5,000	6	8	1
0858	2019-05-11	09-13-32-38-39-43	23	174	8	3	5	9	2,202,347,459	41	80,573,688	2,075	1,592,059	106,176	50,000	1,789,295	5,000	8	1	0
0859	2019-05-18	08-22-35-38-39-41	24	183	9	4	6	11	1,853,927,489	51	66,644,453	1,895	1,793,598	97,729	50,000	1,678,945	5,000	9	1	1
0860	2019-05-25	04-08-18-25-27-32	42	114	8	3	5	10	1,879,899,825	62	50,534,942	2,339	1,339,533	128,867	50,000	1,882,931	5,000	6	3	1
0861	2019-06-01	11-17-19-21-22-25	24	115	5	4	5	4	4,872,108,844	65	49,970,348	2,256	1,439,749	108,644	50,000	1,819,899	5,000	3	1	0
0862	2019-06-08	10-34-38-40-42-43	32	207	8	5	5	9	2,190,922,709	63	52,164,827	2,042	1,609,395	104,765	50,000	1,755,036	5,000	7	2	0
0863	2019-06-15	16-21-28-35-39-43	12	182	8	6	6	7	2,853,357,322	64	52,014,327	2,042	1,630,224	104,949	50,000	1,753,097	5,000	6	1	0
0864	2019-06-22	03-07-10-13-25-36	32	94	9	3	4	11	1,716,553,637	64	49,172,110	2,467	1,275,645	122,913	50,000	1,957,675	5,000	7	2	2
0865	2019-06-29	03-15-22-32-33-45	02	150	8	3	4	13	1,551,729,145	52	64,655,382	2,076	1,619,499	104,626	50,000	1,749,234	5,000	6	7	0
0866	2019-07-06	09-15-29-34-37-39	12	163	9	3	4	9	2,240,409,000	68	49,420,787	2,035	1,651,408	104,919	50,000	1,770,017	5,000	4	3	2
0867	2019-07-13	14-17-19-22-24-40	41	136	6	4	5	5	3,933,755,250	57	57,511,042	2,175	1,507,186	109,516	50,000	1,820,552	5,000	4	1	0
0868	2019-07-20	12-17-28-41-43-44	25	185	9	3	4	6	3,233,804,250	61	53,013,185	2,152	1,502,698	109,133	50,000	1,789,491	5,000	3	3	0
0869	2019-07-27	02-06-20-27-37-39	04	131	10	2	3	10	1,922,582,588	56	57,219,720	2,210	1,449,912	108,562	50,000	1,814,332	5,000	8	2	0
0870	2019-08-03	21-25-30-32-40-42	31	190	8	3	5	10	1,928,842,988	48	66,973,715	2,033	1,581,279	102,000	50,000	1,705,285	5,000	6	4	0
0871	2019-08-10	02-06-12-26-30-34	38	110	6	5	5	7	2,718,071,358	61	51,984,972	2,231	1,421,374	108,666	50,000	1,792,357	5,000	6	1	0
0872	2019-08-17	02-04-30-32-33-43	29	144	8	4	5	16	1,262,705,579	46	73,200,324	2,018	1,668,591	99,681	50,000	1,715,898	5,000	11	4	1
0873	2019-08-24	03-05-12-13-33-39	38	105	10	3	5	10	1,874,553,225	68	45,944,932	2,375	1,315,476	123,684	50,000	2,001,910	5,000	5	5	0
0874	2019-08-31	01-15-19-23-28-42	32	128	7	2	4	18	1,117,123,917	68	49,284,879	2,240	1,496,149	110,655	50,000	1,830,269	5,000	10	8	0
0875	2019-09-07	19-22-30-34-39-44	36	188	9	4	6	14	1,415,946,724	33	100,117,446	2,278	1,450,341	105,071	50,000	1,726,617	5,000	13	1	0
0876	2019-09-14	05-16-21-26-34-42	24	144	6	5	5	19	1,090,657,856	59	58,538,134	2,427	1,423,054	112,619	50,000	1,856,647	5,000	13	5	1
0877	2019-09-21	05-17-18-22-23-43	12	128	8	4	5	12	1,716,607,188	75	45,776,192	2,167	1,584,317	109,806	50,000	1,867,270	5,000	8	4	0
0878	2019-09-28	02-06-11-16-25-31	03	91	7	2	4	6	3,207,993,500	69	46,492,660	2,971	1,079,769	129,139	50,000	1,994,188	5,000	5	1	0
0879	2019-10-05	01-04-10-14-15-35	20	79	10	2	3	6	3,206,361,313	77	41,641,057	2,594	1,236,069	123,497	50,000	1,952,277	5,000	4	2	0
0880	2019-10-12	07-17-19-23-24-45	38	135	10	3	3	7	2,837,810,465	52	63,668,825	2,332	1,419,717	114,994	50,000	1,939,064	5,000	5	2	0
0881	2019-10-19	04-18-20-26-27-32	09	127	8	3	4	8	2,503,212,282	67	49,815,170	2,189	1,524,722	116,952	50,000	1,939,849	5,000	6	1	1
0882	2019-10-26	18-34-39-43-44-45	23	223	8	4	6	5	4,127,270,400	44	78,168,000	2,082	1,651,966	109,226	50,000	1,839,873	5,000	5	0	0
0883	2019-11-02	09-18-32-33-37-44	22	173	10	3	4	15	1,360,519,525	65	52,327,675	2,538	1,340,150	119,613	50,000	1,924,209	5,000	14	1	0
0884	2019-11-09	04-14-23-28-37-45	17	151	8	5	6	12	1,799,077,282	74	48,623,711	2,207	1,630,338	108,076	50,000	1,817,654	5,000	10	2	0
0885	2019-11-16	01-03-24-27-39-45	31	139	9	5	5	13	1,543,832,568	56	59,731,618	2,279	1,467,737	111,832	50,000	1,869,359	5,000	11	2	0
0886	2019-11-23	19-23-28-37-42-45	02	194	7	5	6	7	2,974,643,786	59	58,820,640	2,140	1,621,691	109,766	50,000	1,768,281	5,000	6	1	0
0887	2019-11-30	08-14-17-27-36-45	10	147	6	3	4	8	2,535,268,688	66	51,217,550	2,388	1,415,561	114,719	50,000	1,885,924	5,000	4	3	1
0888	2019-12-07	03-07-12-31-34-38	32	125	8	2	4	8	2,370,359,204	59	53,567,440	2,453	1,288,414	123,025	50,000	1,990,715	5,000	5	3	0
0889	2019-12-14	03-13-29-38-39-42	26	164	8	4	4	10	2,108,986,950	60	58,582,971	2,338	1,503,413	114,198	50,000	1,907,477	5,000	4	6	0
0890	2019-12-21	01-04-14-18-29-37	06	103	10	5	6	9	2,335,486,167	58	60,400,505	2,376	1,474,424	114,859	50,000	1,915,593	5,000	9	0	0
0891	2019-12-28	09-13-28-31-39-41	19	161	10	4	5	7	3,082,673,947	77	46,707,182	2,443	1,472,147	122,132	50,000	1,998,623	5,000	3	3	1
0892	2020-01-04	04-09-17-18-26-42	36	116	8	5	6	17	1,282,017,464	78	46,569,011	2,709	1,340,858	134,155	50,000	2,155,749	5,000	8	9	0
0893	2020-01-11	01-15-17-23-25-41	10	122	6	3	4	9	2,377,433,625	58	61,485,353	2,113	1,687,720	116,062	50,000	1,899,696	5,000	8	1	0
0894	2020-01-18	19-32-37-40-41-43	45	212	9	2	4	9	2,377,935,959	56	63,694,714	2,331	1,530,204	116,749	50,000	1,971,982	5,000	9	0	0
0895	2020-01-25	16-26-31-38-39-41	23	191	8	5	5	12	1,928,079,219	58	66,485,491	2,750	1,402,240	134,059	50,000	2,185,782	5,000	10	2	0
0896	2020-02-01	05-12-25-26-38-45	23	151	6	3	5	7	3,053,222,036	46	77,436,791	2,586	1,377,453	128,068	50,000	2,066,172	5,000	5	2	0
0897	2020-02-08	06-07-12-22-26-36	29	109	8	2	4	13	1,619,922,520	62	56,610,196	2,398	1,463,650	121,076	50,000	1,996,656	5,000	6	7	0
0898	2020-02-15	18-21-28-35-37-42	17	181	7	3	4	8	2,639,313,235	56	62,840,792	3,240	1,086,138	137,051	50,000	2,005,739	5,000	4	3	1
0899	2020-02-22	08-19-20-21-33-39	37	140	7	3	3	6	3,359,356,063	53	63,384,077	2,402	1,398,567	121,900	50,000	1,993,765	5,000	4	2	0
0900	2020-02-29	07-13-16-18-35-38	14	127	8	5	6	6	3,349,851,375	51	65,683,361	2,385	1,404,550	113,132	50,000	1,872,855	5,000	5	1	0
0901	2020-03-07	05-18-20-23-30-34	21	130	10	3	4	9	2,267,974,667	67	50,775,553	2,308	1,473,987	114,451	50,000	1,890,747	5,000	3	2	4
0902	2020-03-14	07-19-23-24-36-39	30	148	7	5	5	13	1,619,317,529	67	52,365,990	2,372	1,479,141	119,126	50,000	1,945,304	5,000	8	5	0
0903	2020-03-21	02-15-16-21-22-28	45	104	5	4	5	13	1,684,582,212	49	74,488,330	2,316	1,575,963	111,981	50,000	1,902,821	5,000	10	2	1
0904	2020-03-28	02-06-08-26-43-45	11	130	8	2	6	8	2,718,077,813	92	39,392,433	2,337	1,550,751	115,626	50,000	1,938,996	5,000	6	2	0
0905	2020-04-04	03-04-16-27-38-40	20	128	7	2	3	7	3,017,862,536	77	45,725,190	2,643	1,332,138	129,133	50,000	2,111,090	5,000	4	3	0
0906	2020-04-11	02-05-14-28-31-32	20	112	8	3	4	9	2,472,607,250	63	58,871,602	2,369	1,565,602	117,171	50,000	1,988,860	5,000	9	0	0
0907	2020-04-18	21-27-29-38-40-44	37	199	6	4	4	7	3,165,059,036	67	55,112,969	2,300	1,605,465	112,189	50,000	1,903,128	5,000	6	1	0
0908	2020-04-25	03-16-21-22-23-44	30	129	9	6	6	8	2,834,856,141	57	66,312,425	2,161	1,749,102	108,610	50,000	1,858,567	5,000	6	2	0
0909	2020-05-02	07-24-29-30-34-35	33	159	6	1	6	11	2,021,062,875	63	58,814,000	2,316	1,599,863	111,558	50,000	1,910,295	5,000	4	7	0
0910	2020-05-09	01-11-17-27-35-39	31	130	8	2	3	21	941,316,375	72	45,758,435	2,694	1,222,943	128,516	50,000	2,074,354	5,000	9	12	0
0911	2020-05-16	04-05-12-14-32-42	35	109	8	4	4	10	2,113,538,625	58	60,733,869	2,571	1,370,115	123,236	50,000	2,064,778	5,000	4	5	1
0912	2020-05-23	05-08-18-21-22-38	10	112	6	4	6	14	1,493,500,581	70	49,783,353	2,547	1,368,212	125,332	50,000	2,030,860	5,000	7	5	2
0913	2020-05-30	06-14-16-21-27-37	40	121	8	4	5	16	1,338,755,602	66	54,091,136	2,467	1,447,108	122,530	50,000	1,996,371	5,000	14	2	0
0914	2020-06-06	16-19-24-33-42-44	27	178	9	4	4	11	1,950,005,557	55	65,000,186	2,585	1,382,983	122,904	50,000	2,006,794	5,000	7	4	0
0915	2020-06-13	02-06-11-13-22-37	14	91	8	4	5	6	3,518,640,500	63	55,851,437	2,436	1,444,434	119,025	50,000	1,966,167	5,000	4	2	0
0916	2020-06-20	06-21-22-32-35-36	17	152	7	5	5	11	2,025,384,341	70	53,045,781	2,184	1,700,186	111,426	50,000	1,857,917	5,000	5	5	1
0917	2020-06-27	01-03-23-24-27-43	34	121	9	2	5	10	2,144,799,638	47	76,056,725	2,260	1,581,711	117,542	50,000	2,000,201	5,000	8	2	0
0918	2020-07-04	07-11-12-31-33-38	05	132	8	3	5	18	1,117,622,646	86	38,986,837	2,718	1,233,580	137,216	50,000	2,183,337	5,000	10	8	0
0919	2020-07-11	09-14-17-18-42-44	35	144	10	3	5	5	4,305,150,450	56	64,064,739	2,541	1,411,896	122,864	50,000	2,052,965	5,000	3	1	1
0920	2020-07-18	02-03-26-33-34-43	29	141	8	4	5	7	3,120,260,197	53	68,684,973	2,348	1,550,385	117,181	50,000	1,984,222	5,000	4	3	0
0921	2020-07-25	05-07-12-22-28-41	01	115	10	3	4	17	1,232,573,405	72	48,504,047	2,682	1,302,123	129,993	50,000	2,101,238	5,000	16	1	0
0922	2020-08-01	02-06-13-17-27-43	36	108	8	5	6	6	3,417,904,500	89	38,403,422	2,876	1,188,423	136,052	50,000	2,097,501	5,000	3	3	0
0923	2020-08-08	03-17-18-23-36-41	26	138	8	5	6	8	2,667,554,625	56	63,513,206	2,376	1,496,945	115,877	50,000	1,937,187	5,000	6	2	0
0924	2020-08-15	03-11-34-42-43-44	13	177	7	6	6	9	2,382,430,667	69	51,791,972	2,198	1,625,863	113,214	50,000	1,920,852	5,000	8	1	0
0925	2020-08-22	13-24-32-34-39-42	04	184	8	3	5	12	1,771,080,532	68	52,090,604	2,335	1,516,986	117,863	50,000	1,944,019	5,000	8	3	1
0926	2020-08-29	10-16-18-20-25-31	06	120	7	1	2	10	2,032,490,663	72	47,048,395	2,923	1,158,907	133,167	50,000	2,085,580	5,000	7	3	0
0927	2020-09-05	04-15-22-38-41-43	26	163	10	3	4	6	3,714,203,875	63	58,955,618	2,331	1,593,396	118,446	50,000	1,979,589	5,000	4	1	1
0928	2020-09-12	03-04-10-20-28-44	30	109	8	5	6	7	3,134,591,358	81	45,148,436	2,639	1,385,761	121,873	50,000	2,011,931	5,000	3	3	1
0929	2020-09-19	07-09-12-15-19-23	04	85	7	2	5	16	1,308,035,157	91	38,330,701	3,028	1,151,947	140,880	50,000	2,244,712	5,000	9	6	1
0930	2020-09-26	08-21-25-38-39-44	28	175	8	4	4	8	2,832,418,829	55	68,664,699	2,776	1,360,432	128,480	50,000	2,124,548	5,000	8	0	0
0931	2020-10-03	14-15-23-25-35-43	32	155	7	4	4	8	2,957,108,063	54	73,015,014	2,596	1,518,803	121,943	50,000	2,041,653	5,000	8	0	0
0932	2020-10-10	01-06-15-36-37-38	05	133	9	2	4	7	3,390,022,983	64	61,797,294	2,420	1,634,309	120,969	50,000	2,067,196	5,000	5	2	0
0933	2020-10-17	23-27-29-31-36-45	37	191	7	2	4	8	2,927,797,079	63	61,963,960	2,215	1,762,407	114,043	50,000	1,962,088	5,000	8	0	0
0934	2020-10-24	01-03-30-33-36-39	12	142	7	4	4	4	5,765,772,844	66	58,240,130	2,359	1,629,440	116,726	50,000	1,985,417	5,000	3	1	0
0935	2020-10-31	04-10-20-32-38-44	18	148	5	2	6	13	1,711,055,424	120	30,894,057	2,933	1,263,992	134,376	50,000	2,118,071	5,000	5	8	0
0936	2020-11-07	07-11-13-17-18-29	43	95	7	1	4	14	1,492,069,179	77	45,214,218	2,864	1,215,606	140,160	50,000	2,252,623	5,000	10	3	1
0937	2020-11-14	02-10-13-22-29-40	26	116	8	3	4	11	2,058,420,819	57	66,206,518	2,480	1,521,683	124,141	50,000	2,092,601	5,000	9	2	0
0938	2020-11-21	04-08-10-16-31-36	09	105	9	4	5	10	2,249,466,563	64	58,579,859	2,531	1,481,277	124,971	50,000	2,096,955	5,000	10	0	0
0939	2020-11-28	04-11-28-39-42-45	06	169	8	4	5	13	1,708,363,039	67	55,245,571	2,682	1,380,110	128,408	50,000	2,127,595	5,000	6	7	0
0940	2020-12-05	03-15-20-22-24-41	11	125	6	3	4	8	2,846,071,079	51	74,407,088	2,329	1,629,353	123,292	50,000	2,087,480	5,000	3	4	1
0941	2020-12-12	12-14-25-27-39-40	35	157	6	2	5	16	1,347,297,422	87	41,296,473	3,275	1,097,037	145,544	50,000	2,282,851	5,000	7	8	1
0942	2020-12-19	10-12-18-35-42-43	39	160	8	4	6	6	3,761,680,313	52	72,340,007	2,473	1,521,101	120,907	50,000	2,045,438	5,000	4	2	0
0943	2020-12-26	01-08-13-36-44-45	39	147	10	4	6	7	3,435,045,108	74	54,156,117	2,722	1,472,283	135,763	50,000	2,238,429	5,000	4	3	0
0944	2021-01-02	02-13-16-19-32-33	42	115	7	2	5	13	1,961,836,356	79	53,805,639	3,057	1,390,464	147,665	50,000	2,440,455	5,000	7	6	0
0945	2021-01-09	09-10-15-30-33-37	26	134	10	3	4	13	1,765,554,491	71	53,878,424	2,490	1,536,293	124,224	50,000	2,120,882	5,000	10	3	0
0946	2021-01-16	09-18-19-30-34-40	20	150	8	5	5	11	2,157,656,182	71	55,714,127	2,949	1,341,371	138,433	50,000	2,224,563	5,000	6	5	0
0947	2021-01-23	03-08-17-20-27-35	26	110	10	3	6	18	1,275,855,750	58	65,992,539	3,182	1,202,881	146,908	50,000	2,351,804	5,000	14	2	2
0948	2021-01-30	13-18-30-31-38-41	05	171	10	3	5	11	2,188,548,716	90	44,581,548	2,905	1,381,184	137,929	50,000	2,252,913	5,000	3	7	1
0949	2021-02-06	14-21-35-36-40-44	30	190	9	4	5	10	2,458,569,713	65	63,040,250	2,594	1,579,652	130,363	50,000	2,192,075	5,000	9	0	1
0950	2021-02-13	03-04-15-22-28-40	10	112	7	3	6	8	3,281,920,500	67	65,311,851	2,886	1,516,249	146,270	50,000	2,422,941	5,000	4	3	1
0951	2021-02-20	02-12-30-31-39-43	38	157	10	2	6	14	1,747,552,661	72	56,633,652	2,907	1,402,692	142,335	50,000	2,346,154	5,000	8	5	1
0952	2021-02-27	04-12-22-24-33-41	38	136	8	4	5	9	2,713,699,834	93	43,769,353	3,039	1,339,438	141,776	50,000	2,304,925	5,000	4	5	0
0953	2021-03-06	07-09-22-27-37-42	34	144	6	2	5	14	1,640,636,009	102	37,530,890	3,273	1,169,616	146,120	50,000	2,331,848	5,000	9	5	0
0954	2021-03-13	01-09-26-28-30-41	32	135	9	4	5	10	2,478,795,900	64	64,551,977	2,657	1,554,884	132,057	50,000	2,214,839	5,000	8	2	0
0955	2021-03-20	04-09-23-26-29-33	08	124	9	4	4	12	2,023,170,188	71	56,990,710	2,650	1,526,921	130,744	50,000	2,196,889	5,000	9	2	1
0956	2021-03-27	10-11-20-21-25-41	40	128	8	1	4	11	2,022,982,671	136	27,270,600	3,053	1,214,806	144,650	50,000	2,325,943	5,000	4	6	1
0957	2021-04-03	04-15-24-35-36-40	01	154	8	2	6	11	2,126,634,137	61	63,915,234	2,835	1,375,249	129,545	50,000	2,131,893	5,000	7	4	0
0958	2021-04-10	02-09-10-16-35-37	01	109	9	4	5	15	1,596,119,675	67	59,556,705	2,470	1,615,506	131,097	50,000	2,168,146	5,000	11	4	0
0959	2021-04-17	01-14-15-24-40-41	35	135	8	5	6	8	3,015,312,891	75	53,605,563	2,502	1,606,882	123,802	50,000	2,072,896	5,000	7	1	0
0960	2021-04-24	02-18-24-30-32-45	14	151	9	3	3	10	2,401,133,213	56	71,462,298	2,569	1,557,762	129,546	50,000	2,180,006	5,000	9	0	1
0961	2021-05-01	11-20-29-31-33-42	43	166	4	4	6	9	2,575,231,209	73	52,915,710	2,716	1,422,256	133,764	50,000	2,197,136	5,000	5	4	0
0962	2021-05-08	01-18-28-31-34-43	40	155	9	3	5	12	1,940,906,094	73	53,175,510	2,581	1,503,996	126,528	50,000	2,119,457	5,000	8	4	0
0963	2021-05-15	06-12-19-23-34-42	35	136	9	2	4	15	1,476,478,125	68	54,282,285	3,137	1,176,665	141,987	50,000	2,219,439	5,000	8	7	0
0964	2021-05-22	06-21-36-38-39-43	30	183	9	2	4	10	2,345,861,063	52	75,187,855	2,447	1,597,781	123,780	50,000	2,061,560	5,000	8	2	0
0965	2021-05-29	02-13-25-28-29-36	34	133	8	4	5	7	3,403,348,929	46	86,316,821	2,389	1,662,024	122,129	50,000	2,043,257	5,000	5	1	1
0966	2021-06-05	01-21-25-29-34-37	36	147	8	5	6	10	2,411,303,513	50	80,376,784	2,352	1,708,691	115,370	50,000	1,980,202	5,000	9	1	0
0967	2021-06-12	01-06-13-37-38-40	09	135	10	5	6	4	5,809,776,094	69	56,133,103	2,475	1,564,923	121,200	50,000	2,042,462	5,000	2	2	0
0968	2021-06-19	02-05-12-14-24-39	33	96	8	3	5	13	1,667,729,683	97	37,251,694	3,116	1,159,633	148,150	50,000	2,329,460	5,000	8	4	1
0969	2021-06-26	03-09-10-29-40-45	07	136	10	2	5	20	1,149,427,894	56	68,418,328	2,633	1,455,157	133,079	50,000	2,211,803	5,000	13	6	1
0970	2021-07-03	09-11-16-21-28-36	05	121	7	4	5	14	1,611,544,045	87	43,221,488	2,479	1,516,850	124,923	50,000	2,061,176	5,000	7	5	2
0971	2021-07-10	02-06-17-18-21-26	07	90	8	3	4	6	3,725,880,250	62	60,094,843	2,685	1,387,665	131,409	50,000	2,171,694	5,000	4	1	1
0972	2021-07-17	03-06-17-23-37-39	26	125	8	5	6	20	1,124,886,244	80	46,870,261	2,570	1,458,997	126,989	50,000	2,122,398	5,000	16	4	0
0973	2021-07-24	22-26-31-37-41-42	24	199	6	2	4	8	2,912,742,750	42	92,468,024	2,257	1,720,717	117,757	50,000	2,003,966	5,000	8	0	0
0974	2021-07-31	01-02-11-16-39-44	32	113	8	4	5	17	1,317,034,523	66	56,539,361	2,636	1,415,629	129,473	50,000	2,149,319	5,000	11	5	1
0975	2021-08-07	07-08-09-17-22-24	05	87	7	3	4	9	2,440,410,375	61	60,010,092	2,828	1,294,419	135,604	50,000	2,212,347	5,000	7	2	0
0976	2021-08-14	04-12-14-25-35-37	02	127	6	1	4	7	3,243,867,215	69	54,847,997	3,085	1,226,747	142,375	50,000	2,270,249	5,000	4	3	0
0977	2021-08-21	02-09-10-14-22-44	16	101	8	5	6	14	1,669,905,911	82	47,517,648	2,474	1,574,959	125,781	50,000	2,097,459	5,000	8	6	0
0978	2021-08-28	01-07-15-32-34-42	08	131	8	3	3	10	2,373,391,388	70	56,509,319	2,826	1,399,736	133,915	50,000	2,217,326	5,000	5	5	0
0979	2021-09-04	07-11-16-21-27-33	24	115	8	3	4	14	1,606,400,518	79	47,446,429	3,414	1,097,911	154,980	50,000	2,403,760	5,000	8	4	2
0980	2021-09-11	03-13-16-23-24-35	14	114	8	3	5	7	3,409,443,215	70	56,824,054	2,819	1,411,027	135,751	50,000	2,237,534	5,000	5	2	0
0981	2021-09-18	27-36-37-41-43-45	32	229	7	2	4	13	1,992,863,193	65	66,428,774	2,824	1,528,991	136,630	50,000	2,289,650	5,000	8	4	1
0982	2021-09-25	05-07-13-20-21-44	33	110	9	4	4	8	3,023,630,672	81	49,771,699	2,931	1,375,472	139,208	50,000	2,291,933	5,000	3	4	1
0983	2021-10-02	13-23-26-31-35-43	15	171	8	4	6	10	2,503,422,225	78	53,491,928	2,640	1,580,444	131,780	50,000	2,196,308	5,000	9	1	0
0984	2021-10-09	03-10-23-35-36-37	18	144	8	5	6	7	3,453,006,268	64	62,945,427	2,596	1,551,814	128,129	50,000	2,149,335	5,000	7	0	0
0985	2021-10-16	17-21-23-30-34-44	19	169	8	3	5	10	2,434,752,975	62	65,450,349	2,581	1,572,229	126,523	50,000	2,123,240	5,000	8	2	0
0986	2021-10-23	07-10-16-28-41-42	40	144	10	4	5	10	2,375,275,125	70	56,554,170	2,793	1,417,398	133,889	50,000	2,231,167	5,000	7	2	1
0987	2021-10-30	02-04-15-23-29-38	07	111	10	1	4	10	2,378,711,625	73	54,308,485	2,968	1,335,755	140,004	50,000	2,283,682	5,000	5	4	1
0988	2021-11-06	02-13-20-30-31-41	27	137	5	6	6	9	2,678,489,375	61	65,864,493	2,663	1,508,725	129,322	50,000	2,139,025	5,000	8	1	0
0989	2021-11-13	17-18-21-27-29-33	26	145	7	3	5	4	5,826,768,563	63	61,658,927	2,444	1,589,408	127,891	50,000	2,158,436	5,000	4	0	0
0990	2021-11-20	02-04-25-26-36-37	28	130	8	4	5	14	1,740,095,277	56	72,503,970	2,858	1,420,652	129,113	50,000	2,169,219	5,000	11	3	0
0991	2021-11-27	13-18-25-31-33-44	38	164	9	6	6	8	2,904,166,032	110	35,202,013	2,969	1,304,218	138,068	50,000	2,226,394	5,000	5	3	0
0992	2021-12-04	12-20-26-33-44-45	24	180	10	4	5	12	1,986,955,563	58	68,515,710	2,373	1,674,636	124,311	50,000	2,105,282	5,000	9	3	0
0993	2021-12-11	06-14-16-18-24-42	44	120	6	1	3	6	3,991,197,063	70	57,017,101	2,732	1,460,907	132,583	50,000	2,220,620	5,000	4	1	1
0994	2021-12-18	01-03-08-24-27-35	28	98	10	2	4	12	1,861,582,063	70	53,188,059	2,803	1,328,279	137,937	50,000	2,216,661	5,000	8	4	0
0995	2021-12-25	01-04-13-29-38-39	07	124	8	4	5	7	3,447,271,875	69	58,287,206	2,793	1,439,964	138,372	50,000	2,269,218	5,000	7	0	0
0996	2022-01-01	06-11-15-24-32-39	28	127	9	3	4	18	1,491,185,771	86	52,018,109	3,313	1,350,305	155,856	50,000	2,546,181	5,000	13	5	0
0997	2022-01-08	04-07-14-16-24-44	20	109	8	5	6	19	1,253,749,560	85	46,708,317	3,692	1,075,354	155,887	50,000	2,331,995	5,000	12	6	1
